ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.008163081898288,0.012657651812800002,0.0088995294448,0.0037036832174079997,0.018251796749487997,0.015053371066672,0.005045135754688,0.0037021363283680003,0.0123113318128,0.007968355423792,0.011472082952128,0.010120934491072,0.020635739443887996,0.0036798635212,0.003710489785792,0.0037033738378720003
