ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.077124873754672,0.012681995912368,0.0101304123532,0.0052309582252,0.010166042540031998,0.010166042540031998,0.0064603149838719995,0.01245107932,0.005512305121072,0.003805825651648,0.004876810945792,0.003951153601072,0.004828049778688,0.0037169873548
