l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,2.0,8.0,8.0,0.0,0.0,0.0,20.0
2.0,0.0,8.0,2.0,6.0,6.0,16.0,8.0
6.0,1.0,8.0,2.0,15.0,15.0,27.0,7.0
6.0,0.0,8.0,1.0,19.0,19.0,35.0,2.0
2.0,1.0,6.0,2.0,23.0,23.0,39.0,1.0
