ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.07506905208467199,0.065777063570368,0.07865042175620801,0.07210811932,0.078602019332272,0.0768259312108,0.0784734644032,0.0738113627968,0.0738113627968,0.078555997915072,0.075742477533232,0.076840540199872,0.080060865105328,0.072667466150848,0.0805685515072,0.076756196513968,0.08055564428420801,0.08018542768940799,0.08018542768940799,0.080543693713408,0.080495896830208
