ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.010931449421248,0.050794615361968005,0.0178137603052,0.012342595397632,0.014820608698288,0.0073324162348,0.0061567237708,0.008975267337472,0.009845740405168,0.008739470561199999,0.011346277331248,0.007987942241728,0.0036659452912,0.006483457183408,0.003666563842048,0.0049146465868,0.004849302061312
