l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,1.0,8.0,8.0,0.0,0.0,0.0,24.0
6.0,8.0,8.0,10.0,2.0,2.0,9.0,10.0
6.0,8.0,8.0,10.0,2.0,2.0,10.0,10.0
6.0,8.0,8.0,9.0,20.0,20.0,39.0,6.0
4.0,8.0,6.0,9.0,28.0,28.0,41.0,0.0
