ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.8333333333333334,1.0,1.0,0.25,0.2222222222222222,0.875,0.875,0.75,1.0,0.6666666666666667
