ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.020243514830272,0.04245298972,0.023121102266368,0.01111810075,0.009855523252528,0.016506877400511998,0.013359465157552,0.004858679338432001
