ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.049829015672368,0.0466057148812,0.059673578955712,0.061299039550912,0.059648576131887995,0.044621536198912,0.048443253940528,0.05965691009459201
