ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.067686908710912,0.0761670358828,0.07533361682411199,0.07029803130668799,0.0732833674252,0.071611878015232,0.07869171328,0.076649746261552,0.069264912870448,0.07402660123436801,0.080498764399552,0.07837199354003199,0.076747716557872,0.07858683611051201,0.08051358067,0.078688390731568,0.078688390731568,0.08043568505900801,0.07801905081515201,0.0805231399948
