ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.080343004864768,0.043406848274992,0.07803704165675199,0.082943589211072,0.07886311923947201,0.074312939456512,0.082124876174272,0.081058534819072,0.081058534819072,0.08599990398020799,0.08598770989100799,0.086067712964032,0.08549065152044799,0.084133220506288
