ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.2142857142857143,0.4666666666666667,0.625,1.0,0.8571428571428572,0.8,1.0,0.5,0.6,1.0,1.0,1.0
