ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.049416048981952,0.063350101897648,0.063586079072512,0.06528649733324801,0.05680323218636799,0.063084972249088,0.06484272421811199,0.061811293357311996,0.065315722501168,0.063578491924912,0.0471132876652,0.065358892503088,0.06531167572172801
