l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
8.0,8.0,10.0,20.0,1.0,1.0,3.0,14.0
3.0,12.0,4.0,14.0,1.0,1.0,5.0,5.0
4.0,12.0,5.0,18.0,1.0,1.0,6.0,6.0
5.0,11.0,6.0,18.0,1.0,1.0,7.0,7.0
6.0,10.0,7.0,19.0,1.0,1.0,8.0,9.0
7.0,9.0,8.0,20.0,1.0,1.0,9.0,11.0
2.0,8.0,8.0,11.0,2.0,2.0,10.0,17.0
2.0,11.0,4.0,12.0,3.0,3.0,13.0,7.0
4.0,11.0,7.0,12.0,4.0,4.0,14.0,6.0
4.0,12.0,6.0,13.0,5.0,5.0,15.0,4.0
2.0,13.0,3.0,15.0,8.0,8.0,26.0,1.0
3.0,14.0,4.0,15.0,8.0,8.0,27.0,1.0
2.0,8.0,8.0,9.0,25.0,25.0,38.0,1.0
