ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.062094901380351994,0.058388493524992,0.06273698132319999,0.059554292498368,0.059258983118848,0.069100387121968,0.068890322727088,0.07274999303987201,0.066225770250928,0.0732345782848,0.07297685107,0.07136597558276801
