ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.030453436193199998,0.066962685896368,0.06602994778436799,0.0739347995212,0.075472799506432,0.075788468541232,0.075788468541232,0.0758922134128,0.072528437837248,0.075472799506432,0.077555507459632
