l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
3.0,9.0,8.0,11.0,3.0,3.0,13.0,12.0
3.0,9.0,8.0,11.0,3.0,3.0,14.0,12.0
2.0,10.0,3.0,11.0,5.0,5.0,19.0,2.0
2.0,11.0,8.0,14.0,6.0,6.0,22.0,2.0
8.0,11.0,9.0,14.0,6.0,6.0,23.0,1.0
2.0,14.0,4.0,20.0,12.0,12.0,26.0,0.0
4.0,14.0,7.0,19.0,12.0,12.0,27.0,1.0
7.0,14.0,9.0,16.0,15.0,15.0,29.0,0.0
2.0,14.0,4.0,15.0,15.0,15.0,30.0,0.0
