ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.084084779165488,0.087040333710592,0.085058650290112,0.07305576626679999,0.083337941424688,0.08476228744115201,0.076835827532032,0.08708146432000001,0.067583832234928,0.067583832234928,0.083569414879168,0.08504115109676799,0.07044866908000001,0.08662642960479999,0.08704425064883199,0.08662642960479999,0.087040333710592,0.08699774057771201,0.08704914689939201
