ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.068054622626608,0.069231541653952,0.069252112407472,0.067021557151408,0.068330437602352,0.067451759668672,0.065394423789568,0.060561896829999996,0.067023368806192,0.0690674954092,0.0708578801152,0.06741319557803199,0.06635174205875201,0.06466509240524801,0.0693165787648,0.070951773213952,0.066695684483248,0.0668078789452,0.07107748052804799
