l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,9.0,4.0,12.0,3.0,3.0,17.0,7.0
6.0,10.0,8.0,11.0,3.0,3.0,19.0,7.0
4.0,11.0,8.0,12.0,5.0,5.0,27.0,6.0
2.0,12.0,8.0,14.0,6.0,6.0,28.0,6.0
2.0,14.0,3.0,16.0,7.0,7.0,31.0,2.0
3.0,14.0,4.0,17.0,7.0,7.0,32.0,1.0
4.0,14.0,8.0,17.0,7.0,7.0,33.0,2.0
