ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.9047619047619048,0.6666666666666667,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.033333333333333326,1.0,0.4,1.0,1.0,1.0
