ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.023071134504112,0.024960535277488,0.037160420521408,0.011338356766768,0.013543990386352,0.0170224220428,0.008522839843072,0.004041730963888,0.005176088627200001,0.008518969212928,0.008518969212928,0.005211829246912
