ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.0696254322508,0.057958451860912,0.076716154737088,0.07837578613139201,0.076029822578608,0.075758901940672,0.075040036995328,0.069598420467712,0.051531527916592004,0.074996052710848,0.07657629307
