ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.034931364108208005,0.047538091656448005,0.0084038748748,0.0049199633514880005,0.007485485497792,0.007485485497792,0.010686624338608001,0.006240219147952,0.0049534334257120005
