l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,1.0,8.0,8.0,0.0,0.0,0.0,19.0
8.0,2.0,9.0,10.0,2.0,2.0,7.0,7.0
2.0,8.0,6.0,9.0,2.0,2.0,8.0,6.0
6.0,8.0,8.0,10.0,2.0,2.0,9.0,8.0
6.0,8.0,8.0,10.0,2.0,2.0,10.0,8.0
8.0,0.0,9.0,2.0,6.0,6.0,21.0,8.0
8.0,0.0,9.0,2.0,6.0,6.0,22.0,8.0
8.0,9.0,9.0,16.0,7.0,7.0,23.0,0.0
8.0,2.0,9.0,7.0,9.0,9.0,24.0,8.0
8.0,7.0,9.0,8.0,12.0,12.0,28.0,5.0
8.0,2.0,9.0,3.0,18.0,18.0,37.0,3.0
6.0,8.0,8.0,9.0,20.0,20.0,39.0,2.0
