ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.004991294679999999,0.0096297379648,0.037039386907312004,0.003840203799088,0.011428812803248,0.013608803915007999,0.013476860063152,0.016032950009008,0.008782132230447999,0.0068963496218080005,0.008504132949952,0.0036520288108,0.0077909363630080004,0.007196131218688,0.007196131218688,0.003657595193008,0.0060698134528,0.0052482084208,0.0036699659334880003,0.004874935127488
