ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.07007912945080001,0.07207805776119999,0.066786612203968,0.07178087623724799,0.06959887826948799,0.069528386974768,0.066934161233152,0.065171880002608,0.066530204253232,0.067325655586048,0.065060462919472,0.07206187228,0.066058814600368,0.066899302412848,0.066899302412848,0.072053548730368,0.07200684956075201,0.06970327963,0.072035052955648,0.070249828489648
