ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.08692138306052799,0.082079198230192,0.08517339495519999,0.08702760404320001,0.08517047712179202,0.08108583589931201,0.0541533210352,0.082965294949552,0.08095366730680001,0.079964023786432,0.079964023786432,0.079422751158208,0.08100250455428801,0.08478219683319999,0.08478219683319999,0.08692138306052799,0.08702564568467201,0.085011988262848,0.086977180716208,0.086958580250032,0.086897403308032
