ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.063667321828288,0.0624792218992,0.078942450393088,0.07881040348000001,0.07616515575083199,0.077250873041152,0.0753621969472,0.046040264593072,0.07499277759083199,0.079089775695808,0.075497176031488,0.079084071236032,0.077422274235952
