ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.021081857221167996,0.007109718229168,0.008717822291968,0.03501262830212801,0.010611137632048,0.005082401225392,0.010390191977392,0.0036025621612,0.017113074696448,0.017113074696448
