l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,2.0,8.0,8.0,0.0,0.0,0.0,7.0
2.0,0.0,8.0,2.0,6.0,6.0,16.0,1.0
2.0,15.0,4.0,20.0,7.0,7.0,19.0,0.0
4.0,17.0,7.0,20.0,7.0,7.0,20.0,0.0
7.0,18.0,8.0,20.0,7.0,7.0,21.0,0.0
