ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.020272427450368,0.040905374074288,0.024803396500911998,0.012928363314352,0.019395659396031998,0.004902137537200001,0.012499027836352001,0.0142242813952,0.0098284592752,0.0098284592752,0.007658926104832001,0.005377825206448,0.005377825206448
