ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.0168812196172,0.061039374912448,0.07249369290884801,0.07249369290884801,0.070475775372592,0.064227871264768,0.064227871264768,0.070475775372592,0.072525194771632
