ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.036059290299952,0.004970641518592,0.030720768137152,0.0036860499627999997,0.004045144564672001,0.004894632770992,0.004103502267328,0.007464702469552,0.0063038298688,0.006131750117632,0.017881007620911996,0.015218518750000002,0.006458096110768001,0.009771742062592,0.004907140991152,0.007571854074111999,0.011728042770688,0.004973770543552,0.0037835320048,0.0037702198797279996
