ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.052945653105088,0.018109683351807997,0.009535701910191999,0.018966278755887998,0.0158182921132,0.004956561975472,0.005347997156607999,0.004760881346608001
