ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.060358956494272004,0.07619053869879999,0.07595466844868799,0.073815553992112,0.073756418043328,0.072527974539568,0.063583847532592,0.049011015254272,0.07617925707755199,0.07617925707755199,0.07435913849079999,0.074113773983152,0.074303607346432,0.072118757361328,0.069740380399552,0.06800322687999999,0.076208402283568,0.07617220631699201
