ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.2857142857142857,0.16666666666666663,0.33333333333333337,0.4285714285714286,0.4444444444444444,0.36363636363636365,0.8,1.0,1.0,1.0,1.0,1.0
