ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21
0.084055234190272,0.082733857274032,0.082317771103408,0.08388287190879999,0.078998994480688,0.080462922018352,0.081728459463472,0.084453635074048,0.082932495842608,0.084504082628608,0.07020484778795201,0.075358917097648,0.0826875936268,0.0826875936268,0.08110212209079999,0.084553569115072,0.08666163141164801,0.0836216325232,0.086205821695792,0.084670043365312,0.086319093190192,0.086375746376368
