ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.05120406011320001,0.063443304063232,0.059085223441072005,0.056842203917248,0.06179313678020801,0.06179313678020801,0.060282846223792,0.058089510116800004,0.050005001465008,0.06103716816068799,0.062946513601072,0.061901211953968,0.061431636594111994,0.0618028791532
