l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,0.0,3.0,9.0,0.0,0.0,0.0,20.0
3.0,1.0,4.0,9.0,0.0,0.0,1.0,22.0
4.0,1.0,5.0,8.0,0.0,0.0,2.0,21.0
5.0,2.0,7.0,8.0,0.0,0.0,3.0,22.0
7.0,2.0,8.0,3.0,0.0,0.0,4.0,13.0
7.0,6.0,8.0,7.0,0.0,0.0,5.0,21.0
4.0,8.0,7.0,9.0,1.0,1.0,7.0,15.0
7.0,3.0,8.0,6.0,1.0,1.0,8.0,17.0
7.0,5.0,8.0,6.0,3.0,3.0,17.0,18.0
4.0,7.0,5.0,8.0,6.0,6.0,23.0,14.0
7.0,3.0,8.0,4.0,11.0,11.0,26.0,9.0
3.0,8.0,4.0,9.0,15.0,15.0,34.0,3.0
6.0,8.0,7.0,9.0,21.0,21.0,36.0,3.0
