ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.089140341265072,0.088440226183168,0.09147140513079999,0.0726452163952,0.091443056348608,0.09086723994731201,0.08951698500812799,0.09077394685739201,0.085530577887232,0.087313182638128,0.08757992220164801,0.07073090550707199,0.09119102492075198,0.082072467402928,0.089497227102208,0.08930465996588802,0.08936587219091201,0.091296880893952
