l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,17.0,4.0,20.0,0.0,0.0,5.0,0.0
4.0,18.0,7.0,20.0,0.0,0.0,6.0,0.0
4.0,11.0,7.0,13.0,5.0,5.0,26.0,1.0
5.0,13.0,8.0,14.0,6.0,6.0,27.0,0.0
