l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
7.0,1.0,8.0,8.0,0.0,0.0,0.0,14.0
2.0,2.0,7.0,8.0,0.0,0.0,1.0,22.0
2.0,9.0,8.0,16.0,1.0,1.0,2.0,19.0
2.0,8.0,8.0,9.0,2.0,2.0,4.0,15.0
1.0,5.0,2.0,11.0,3.0,3.0,5.0,2.0
7.0,5.0,8.0,8.0,3.0,3.0,6.0,15.0
1.0,12.0,2.0,17.0,8.0,8.0,17.0,0.0
1.0,0.0,2.0,6.0,11.0,11.0,18.0,0.0
