ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.078168223117312,0.05596228836908801,0.045301149353392,0.0701800660492,0.0710282029552,0.078168223117312,0.079983103003072,0.079977379092928
