l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,1.0,8.0,8.0,0.0,0.0,0.0,14.0
8.0,1.0,9.0,10.0,2.0,2.0,4.0,4.0
2.0,0.0,8.0,1.0,6.0,6.0,16.0,3.0
8.0,0.0,9.0,6.0,6.0,6.0,17.0,4.0
8.0,0.0,9.0,6.0,6.0,6.0,18.0,4.0
4.0,0.0,8.0,1.0,9.0,9.0,20.0,4.0
2.0,0.0,4.0,1.0,11.0,11.0,23.0,2.0
2.0,0.0,4.0,1.0,11.0,11.0,24.0,2.0
8.0,0.0,9.0,1.0,18.0,18.0,30.0,0.0
