ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.023071134504112,0.024960535277488,0.037160420521408,0.076964042883328,0.004837112763568,0.007593296030512,0.007915390796032,0.005314410690352,0.005314410690352,0.0036928554477279997,0.004795554015232
