l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
3.0,1.0,5.0,8.0,0.0,0.0,1.0,7.0
5.0,1.0,8.0,7.0,0.0,0.0,2.0,8.0
2.0,12.0,8.0,19.0,1.0,1.0,3.0,11.0
7.0,0.0,9.0,1.0,4.0,4.0,12.0,3.0
4.0,19.0,8.0,20.0,12.0,12.0,29.0,2.0
3.0,0.0,5.0,2.0,13.0,13.0,32.0,1.0
5.0,0.0,7.0,1.0,13.0,13.0,33.0,1.0
5.0,0.0,7.0,1.0,13.0,13.0,34.0,1.0
3.0,19.0,4.0,20.0,13.0,13.0,35.0,0.0
6.0,19.0,8.0,20.0,17.0,17.0,39.0,0.0
