ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.064037740184368,0.054028053788848,0.071703288912832,0.076799071688128,0.07683959765939201,0.063653035314112,0.071330932566448,0.0710880741952,0.069125972661808,0.07630526343083201,0.076846666797232,0.074960496530368,0.075530463136432,0.0769225544512,0.07669307466692801,0.076050024021952,0.067718249150128,0.074857598876608,0.076419569102848
