ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.035291149978048,0.040713872901568,0.010299174421552,0.0049449867729279996,0.010266450623152,0.012981838370992,0.0074490376768,0.007617622944688001,0.008994694930432,0.0040836323870080005,0.0037271985902080002,0.0049772125708,0.004597033239808,0.003677389041328,0.003828123777472,0.0042523282647519995,0.018229897004991998,0.005046075069999999,0.0040082211628
