ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.026929160159488,0.048268209718528,0.008930272029999999,0.005652923904448,0.008367789539248001,0.011521647132928001,0.0103152122368,0.052446200072128,0.052446200072128,0.005045135754688,0.003694402207168,0.004010392788928,0.004880875325487999
