ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.2777777777777778,0.625,0.5714285714285714,0.6666666666666667,1.0,1.0,1.0,0.6666666666666667,0.5
