ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.064402033915312,0.052022011811632005,0.064564225600048,0.050234850183472006,0.060116197916608,0.064352771578672,0.0581025766912,0.06589017423044799,0.06586403227000001,0.052266842068912,0.064056075440128,0.06383346748,0.066259627030528
