ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.062364656796928,0.056167684577728,0.0604210076908,0.0604210076908,0.062480554389808,0.060186535626688,0.06235089509291201,0.057254866763200005,0.051627841573552,0.057968898816688,0.057968898816688,0.057968898816688,0.060683484774832,0.055527547481008,0.055527547481008
