ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.012033289505968001,0.008140572532528,0.005044509548799999,0.005044509548799999,0.004729966055872,0.005211515683888,0.003685740632512,0.017914990276528,0.011606942997952,0.011263466041792002,0.011263466041792002,0.006812064599487999,0.004858054162432001,0.008619000399808,0.008619000399808
