l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,0.0,4.0,8.0,0.0,0.0,0.0,6.0
4.0,1.0,8.0,7.0,0.0,0.0,1.0,6.0
7.0,10.0,9.0,18.0,1.0,1.0,2.0,6.0
4.0,11.0,7.0,18.0,1.0,1.0,4.0,6.0
8.0,1.0,9.0,6.0,4.0,4.0,14.0,1.0
4.0,0.0,8.0,1.0,9.0,9.0,21.0,0.0
8.0,0.0,9.0,1.0,9.0,9.0,22.0,0.0
3.0,17.0,4.0,18.0,12.0,12.0,27.0,0.0
5.0,19.0,8.0,20.0,12.0,12.0,28.0,0.0
2.0,18.0,8.0,19.0,12.0,12.0,29.0,0.0
8.0,18.0,9.0,19.0,12.0,12.0,30.0,0.0
