ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.047688459434800004,0.089634078961072,0.08968992565292802,0.058800587315200006,0.080864634290992,0.0809895761728,0.087997214646448,0.084598211695552,0.08974973832452798
