l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
5.0,1.0,8.0,8.0,0.0,0.0,0.0,21.0
2.0,2.0,5.0,8.0,0.0,0.0,1.0,19.0
2.0,7.0,5.0,8.0,5.0,5.0,13.0,13.0
2.0,1.0,5.0,2.0,11.0,11.0,29.0,3.0
