ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.023850942949167994,0.029298270773247998,0.010857458416048,0.010857458416048,0.022441682525631997,0.009844436084272,0.012322306457007999,0.004904639236528
