l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
7.0,10.0,9.0,18.0,1.0,1.0,2.0,11.0
2.0,11.0,4.0,17.0,1.0,1.0,3.0,9.0
4.0,11.0,7.0,18.0,1.0,1.0,4.0,11.0
7.0,8.0,9.0,10.0,2.0,2.0,5.0,4.0
3.0,10.0,4.0,16.0,2.0,2.0,8.0,8.0
8.0,18.0,9.0,19.0,12.0,12.0,30.0,2.0
8.0,19.0,9.0,20.0,13.0,13.0,32.0,0.0
3.0,16.0,4.0,17.0,13.0,13.0,33.0,3.0
7.0,9.0,8.0,10.0,18.0,18.0,37.0,0.0
7.0,18.0,8.0,19.0,19.0,19.0,38.0,1.0
