ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.066897039030208,0.009505456520128,0.010489142833072,0.0188922225292,0.018053433898432,0.018053433898432,0.013318904681728,0.007999503183808,0.008137035731392,0.007405890305200001,0.007267605353728,0.007267605353728
