ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.014852140122111999,0.027085145862831998,0.012185357142832,0.016373750515648,0.005677479100672,0.009688017938992,0.00755457532,0.0047458910572,0.013673313555712002,0.004828049778688,0.028489646124592,0.021062709754288,0.021062709754288
