ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.0823336514368,0.047440806833968,0.064039528925872,0.0823336514368,0.089021479683328,0.089179808485552,0.089777424504112,0.0874293594352,0.089367353296432,0.091474389376432,0.091350569321728,0.091454494993072
