ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.071750392594432,0.012376528349632,0.0049237165121920005,0.004891818611968,0.003694402207168,0.018905144639488,0.007357647827391999,0.003705230128048
