ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.0323803733488,0.029831851091967995,0.017880314183728,0.013869389580208,0.012395494796848,0.014942028711471999,0.029196176369199998,0.007354134244528,0.004915272075568,0.003712036791472,0.0037123461952000003,0.010398380281792002
